ID,Responded,Previous,ControlPackage,PostalCode,Age,Income,Education,Reside,Gender,Married,Children,Region
05929,#NULL!,0,#NULL!,74730,71,3,4,12,1,1,2,2
08052,#NULL!,0,#NULL!,74730,28,3,1,6,1,1,0,2
06078,#NULL!,0,#NULL!,74740,52,3,5,6,1,1,2,2
03671,#NULL!,0,#NULL!,74750,45,2,5,6,1,1,0,2
07923,#NULL!,0,#NULL!,74750,41,4,2,4,1,1,0,2
04465,#NULL!,0,#NULL!,74750,48,2,1,13,1,1,2,2
00241,#NULL!,0,#NULL!,74760,60,4,5,14,1,1,2,2
01299,#NULL!,0,#NULL!,74760,63,4,4,11,1,1,2,2
06883,#NULL!,0,#NULL!,74760,57,3,5,6,1,1,2,2
06664,#NULL!,0,#NULL!,74760,53,4,3,14,1,1,2,2
00021,#NULL!,0,#NULL!,74770,57,4,2,10,1,1,0,2
06251,#NULL!,0,#NULL!,74790,33,1,2,15,1,1,0,2
05939,#NULL!,0,#NULL!,74790,37,2,5,15,1,1,1,2
04932,#NULL!,0,#NULL!,74790,60,2,4,5,1,1,0,2
07452,#NULL!,0,#NULL!,74790,32,1,5,8,1,1,0,2
04094,#NULL!,0,#NULL!,74790,46,3,1,13,1,1,0,2
07474,0,0,1,74800,60,4,4,11,1,1,2,2
03520,0,0,0,74800,37,1,1,14,1,1,0,2
04692,#NULL!,0,#NULL!,74800,38,2,2,13,1,1,1,2
01084,0,0,0,74810,20,2,1,4,1,1,0,2
08131,0,0,0,74820,34,1,5,3,1,1,0,2
09534,#NULL!,0,#NULL!,74830,58,4,3,16,1,1,0,2
05287,0,0,1,74830,62,4,1,12,1,1,2,2
09169,#NULL!,0,#NULL!,74830,57,4,3,9,1,1,2,2
07529,#NULL!,0,#NULL!,74830,42,3,1,8,1,1,2,2
05770,#NULL!,0,#NULL!,74840,25,4,1,12,1,1,1,2
06678,#NULL!,0,#NULL!,74840,45,4,5,11,1,1,2,2
06192,#NULL!,0,#NULL!,74840,39,3,3,10,1,1,1,2
02187,0,0,1,74850,54,4,4,8,1,1,2,2
03442,0,0,1,74850,48,4,5,12,1,1,2,2
04104,#NULL!,0,#NULL!,74860,42,2,1,6,1,1,0,2
03871,#NULL!,0,#NULL!,74860,23,4,4,13,1,1,0,2
01980,#NULL!,0,#NULL!,74870,55,4,3,13,1,1,0,2
03127,#NULL!,0,#NULL!,74870,52,4,3,7,1,1,2,2
01167,0,0,0,74870,50,3,1,10,1,1,0,2
09453,#NULL!,0,#NULL!,74880,68,4,1,9,1,1,2,2
03065,0,0,1,74880,63,2,5,11,1,1,0,2
02504,#NULL!,0,#NULL!,74880,58,4,3,13,1,1,2,2
00768,#NULL!,0,#NULL!,74890,50,4,5,8,1,1,0,2
00880,#NULL!,0,#NULL!,74890,30,1,1,13,1,1,0,2
02066,0,0,1,74890,57,4,2,2,1,1,2,2
06467,#NULL!,0,#NULL!,74890,45,4,4,7,1,1,2,2
02175,#NULL!,0,#NULL!,74900,49,3,1,11,1,1,2,2
06296,#NULL!,0,#NULL!,74910,42,2,2,4,1,1,0,2
06569,0,0,1,74930,25,1,2,8,1,1,0,2
03725,#NULL!,0,#NULL!,74930,37,4,2,9,1,1,2,2
04806,0,0,0,74940,49,4,1,7,1,1,2,2
07767,#NULL!,0,#NULL!,74940,46,2,2,8,1,1,0,2
05636,#NULL!,0,#NULL!,74950,50,3,2,10,1,1,3,2
06645,#NULL!,0,#NULL!,74950,55,3,2,16,1,1,2,2
04353,#NULL!,0,#NULL!,74950,49,2,5,12,1,1,2,2
05622,#NULL!,1,#NULL!,74960,53,4,3,11,1,1,2,2
01314,#NULL!,0,#NULL!,74970,56,4,2,13,1,1,2,2
07066,#NULL!,0,#NULL!,74970,46,2,1,14,1,1,0,2
00379,0,0,0,74970,31,3,2,5,1,1,0,2
02370,#NULL!,0,#NULL!,74970,39,4,3,9,1,1,1,2
09438,#NULL!,0,#NULL!,74980,49,4,3,6,1,1,2,2
00346,#NULL!,0,#NULL!,74980,46,4,1,13,1,1,2,2
00501,#NULL!,0,#NULL!,75000,44,2,2,12,1,1,2,2
00507,#NULL!,0,#NULL!,75010,44,4,1,8,1,1,2,2
08429,#NULL!,0,#NULL!,75020,58,4,4,10,1,1,2,2
03944,#NULL!,0,#NULL!,75020,65,4,3,14,1,1,2,2
03698,0,0,0,75030,45,3,5,7,1,1,2,2
09361,1,0,1,75030,55,4,3,8,1,1,0,2
05815,#NULL!,0,#NULL!,75030,52,3,3,10,1,1,2,2
04248,0,0,0,75030,43,3,1,15,1,1,2,2
09071,#NULL!,0,#NULL!,75030,49,4,1,7,1,1,0,2
05563,#NULL!,0,#NULL!,75040,56,3,4,14,1,1,2,2
04236,0,0,0,75050,42,3,1,11,1,1,0,2
06672,0,0,1,75050,46,4,3,5,1,1,2,2
00053,#NULL!,0,#NULL!,75050,54,4,1,0,1,1,2,2
03166,#NULL!,1,#NULL!,75050,48,2,5,12,1,1,2,2
05618,#NULL!,0,#NULL!,75060,49,4,3,6,1,1,2,2
04029,#NULL!,0,#NULL!,75060,53,4,1,8,1,1,0,2
04458,0,0,1,75060,48,2,1,17,1,1,2,2
06001,#NULL!,0,#NULL!,75060,48,3,3,7,1,1,0,2
02795,#NULL!,0,#NULL!,75060,62,4,4,9,1,1,2,2
01725,#NULL!,0,#NULL!,75070,36,4,3,8,1,1,1,2
09731,#NULL!,0,#NULL!,75070,45,2,2,12,1,1,2,2
07793,#NULL!,0,#NULL!,75070,59,4,5,11,1,1,0,2
04415,#NULL!,0,#NULL!,75070,51,2,1,8,1,1,2,2
08607,#NULL!,0,#NULL!,75070,47,2,5,8,1,1,0,2
09877,#NULL!,0,#NULL!,75080,51,4,5,10,1,1,2,2
08874,#NULL!,0,#NULL!,75080,63,2,3,10,1,1,2,2
01609,0,0,1,75080,30,4,5,8,1,1,1,2
06372,0,0,0,75090,46,4,5,7,1,1,0,2
07423,#NULL!,0,#NULL!,75090,50,4,1,8,1,1,2,2
00277,#NULL!,0,#NULL!,75090,70,4,5,11,1,1,2,2
00841,#NULL!,0,#NULL!,75090,57,3,4,11,1,1,0,2
01246,#NULL!,0,#NULL!,75100,70,4,2,9,1,1,2,2
06863,#NULL!,0,#NULL!,75100,63,4,5,10,1,1,2,2
09065,#NULL!,0,#NULL!,75100,63,3,2,8,1,1,3,2
06695,#NULL!,0,#NULL!,75100,52,2,1,9,1,1,2,2
05429,#NULL!,0,#NULL!,75110,37,2,2,4,1,1,2,2
07503,0,0,1,75110,40,1,1,13,1,1,0,2
08887,#NULL!,1,#NULL!,75110,48,4,5,14,1,1,2,2
08471,#NULL!,0,#NULL!,75110,70,4,4,12,1,1,2,2
07525,#NULL!,0,#NULL!,75120,49,2,3,9,1,1,0,2
09531,0,0,0,75120,38,1,2,3,1,1,1,2
00211,#NULL!,0,#NULL!,75130,66,4,2,13,1,1,2,2
08382,#NULL!,0,#NULL!,75130,51,4,3,9,1,1,0,2
04925,#NULL!,0,#NULL!,75130,41,4,4,4,1,1,2,2
08130,#NULL!,0,#NULL!,75130,49,3,1,7,1,1,2,2
01296,#NULL!,0,#NULL!,75150,71,4,3,8,1,1,0,2
09191,0,0,0,75150,62,3,2,9,1,1,2,2
09344,0,0,0,75150,48,4,1,8,1,1,0,2
08522,#NULL!,0,#NULL!,75160,34,1,3,10,1,1,0,2
01651,#NULL!,0,#NULL!,75160,40,1,4,5,1,1,0,2
02569,#NULL!,0,#NULL!,75170,76,4,5,8,1,1,2,2
00958,#NULL!,0,#NULL!,75170,46,2,2,1,1,1,2,2
09326,0,0,0,75170,41,3,4,12,1,1,2,2
02649,0,0,0,75170,55,3,1,1,1,1,0,2
08772,#NULL!,0,#NULL!,75170,43,4,3,12,1,1,2,2
07650,#NULL!,0,#NULL!,75180,31,3,2,14,1,1,0,2
09879,#NULL!,0,#NULL!,75190,40,2,1,8,1,1,0,2
05225,#NULL!,0,#NULL!,75200,53,3,3,9,1,1,2,2
01454,#NULL!,0,#NULL!,75200,44,2,2,11,1,1,0,2
06835,#NULL!,0,#NULL!,75200,55,2,5,13,1,1,2,2
05004,#NULL!,0,#NULL!,75210,42,3,5,6,1,1,0,2
00248,0,0,0,75210,64,4,4,15,1,1,2,2
00408,#NULL!,1,#NULL!,75210,35,1,4,9,1,1,1,2
08994,#NULL!,0,#NULL!,75210,56,4,1,11,1,1,0,2
06266,#NULL!,0,#NULL!,75210,57,4,4,7,1,1,2,2
00722,#NULL!,0,#NULL!,75210,51,3,3,6,1,1,0,2
03663,#NULL!,0,#NULL!,75220,53,4,3,8,1,1,0,2
01806,#NULL!,0,#NULL!,75230,39,2,2,5,1,1,2,2
00634,#NULL!,0,#NULL!,75240,35,1,5,10,1,1,0,2
00279,#NULL!,0,#NULL!,75240,41,2,1,10,1,1,0,2
02114,#NULL!,0,#NULL!,75240,35,2,5,11,1,1,0,2
09147,0,0,1,75250,48,4,5,13,1,1,0,2
06721,#NULL!,0,#NULL!,75250,50,3,4,7,1,1,0,2
09931,#NULL!,0,#NULL!,75250,48,3,2,10,1,1,2,2
06520,#NULL!,0,#NULL!,75260,57,4,4,8,1,1,0,2
00796,#NULL!,1,#NULL!,75260,35,4,5,10,1,1,1,2
02999,0,0,1,75270,40,1,3,9,1,1,1,2
05626,#NULL!,0,#NULL!,75270,55,3,1,10,1,1,2,2
03098,#NULL!,0,#NULL!,75290,74,4,2,7,1,1,0,2
07455,#NULL!,0,#NULL!,75290,56,2,5,17,1,1,2,2
07775,#NULL!,0,#NULL!,75290,46,4,5,10,1,1,2,2
04004,#NULL!,0,#NULL!,75290,58,4,5,10,1,1,2,2
04147,#NULL!,0,#NULL!,75300,45,4,2,5,1,1,0,2
08970,#NULL!,0,#NULL!,75310,46,3,3,7,1,1,2,2
01003,#NULL!,0,#NULL!,75330,36,3,5,10,1,1,0,2
07559,#NULL!,0,#NULL!,75340,40,3,3,9,1,1,0,2
04264,#NULL!,0,#NULL!,75340,43,4,3,15,1,1,0,2
06747,#NULL!,0,#NULL!,75340,58,4,2,5,1,1,3,2
00163,#NULL!,0,#NULL!,75350,51,4,5,7,1,1,2,2
03869,#NULL!,0,#NULL!,75360,63,4,5,10,1,1,0,2
02249,#NULL!,0,#NULL!,75360,54,4,2,9,1,1,3,2
08776,#NULL!,0,#NULL!,75360,45,2,1,8,1,1,0,2
09187,#NULL!,0,#NULL!,75370,52,2,1,8,1,1,0,2
00083,#NULL!,0,#NULL!,75370,40,1,4,11,1,1,0,2
06617,#NULL!,0,#NULL!,75370,54,4,1,10,1,1,2,2
01899,#NULL!,0,#NULL!,75370,56,4,3,11,1,1,0,2
05577,#NULL!,0,#NULL!,75380,46,4,5,7,1,1,0,2
03834,0,0,0,75380,45,4,5,10,1,1,2,2
00496,0,1,0,75380,55,2,5,11,1,1,2,2
02368,#NULL!,0,#NULL!,75390,55,3,2,6,1,1,2,2
06771,0,0,1,75390,45,4,4,12,1,1,0,2
02907,#NULL!,0,#NULL!,75390,44,3,1,8,1,1,0,2
06907,#NULL!,0,#NULL!,75400,46,2,3,8,1,1,0,2
05747,#NULL!,0,#NULL!,75400,54,4,1,10,1,1,2,2
01411,#NULL!,0,#NULL!,75410,68,4,3,8,1,1,2,2
05066,#NULL!,0,#NULL!,75410,54,4,3,15,1,1,2,2
09084,#NULL!,0,#NULL!,75430,43,4,4,15,1,1,2,2
05850,#NULL!,0,#NULL!,75430,40,1,3,11,1,1,0,2
04860,#NULL!,1,#NULL!,75430,55,3,2,10,1,1,3,2
09484,#NULL!,0,#NULL!,75430,55,3,5,12,1,1,0,2
01889,#NULL!,0,#NULL!,75440,54,4,2,4,1,1,3,2
05090,0,0,0,75450,49,4,1,9,1,1,0,2
00542,#NULL!,0,#NULL!,75460,66,4,5,9,1,1,2,2
04852,#NULL!,1,#NULL!,75460,39,2,5,13,1,1,0,2
08125,#NULL!,0,#NULL!,75470,45,2,3,9,1,1,0,2
09882,#NULL!,0,#NULL!,75470,31,4,2,14,1,1,1,2
08881,#NULL!,0,#NULL!,75470,53,3,5,9,1,1,2,2
02483,#NULL!,0,#NULL!,75480,43,4,5,11,1,1,2,2
09308,#NULL!,0,#NULL!,75480,61,4,3,11,1,1,2,2
01864,#NULL!,0,#NULL!,75490,47,4,4,10,1,1,2,2
06648,#NULL!,0,#NULL!,75500,55,2,5,7,1,1,0,2
02556,#NULL!,0,#NULL!,75500,54,4,2,12,1,1,2,2
04551,#NULL!,0,#NULL!,75510,50,4,5,9,1,1,0,2
04548,#NULL!,0,#NULL!,75510,54,2,4,5,1,1,2,2
09726,#NULL!,0,#NULL!,75510,58,3,2,16,1,1,3,2
08173,#NULL!,1,#NULL!,75510,58,3,4,14,1,1,2,2
06150,#NULL!,0,#NULL!,75510,52,3,2,11,1,1,2,2
04627,#NULL!,0,#NULL!,75520,57,4,3,12,1,1,0,2
04487,#NULL!,0,#NULL!,75520,54,4,4,11,1,1,2,2
05397,#NULL!,0,#NULL!,75530,38,1,5,3,1,1,1,2
03903,0,0,0,75530,57,2,1,14,1,1,2,2
09615,#NULL!,0,#NULL!,75530,48,4,1,7,1,1,2,2
01832,#NULL!,0,#NULL!,75540,43,2,4,12,1,1,2,2
08220,0,0,0,75540,37,4,4,4,1,1,0,2
08188,#NULL!,0,#NULL!,75550,42,4,1,10,1,1,2,2
00552,#NULL!,0,#NULL!,75550,48,4,1,8,1,1,2,2
01286,#NULL!,0,#NULL!,75560,46,3,4,15,1,1,0,2
01843,#NULL!,0,#NULL!,75560,38,3,1,6,1,1,0,2
09712,#NULL!,0,#NULL!,75570,52,4,4,11,1,1,2,2
05427,#NULL!,0,#NULL!,75570,43,2,3,6,1,1,2,2
00417,#NULL!,0,#NULL!,75580,40,2,5,8,1,1,1,2
08919,#NULL!,0,#NULL!,75590,63,2,4,10,1,1,0,2
08527,#NULL!,0,#NULL!,75590,54,3,1,7,1,1,0,2
02744,#NULL!,0,#NULL!,75600,34,3,2,11,1,1,0,2
00884,#NULL!,0,#NULL!,75610,59,4,1,4,1,1,0,2
02912,#NULL!,0,#NULL!,75620,53,3,1,8,1,1,2,2
06237,#NULL!,0,#NULL!,75620,53,2,5,16,1,1,0,2
00080,#NULL!,0,#NULL!,75620,37,3,2,10,1,1,1,2
04824,#NULL!,0,#NULL!,75620,72,4,4,5,1,1,2,2
05327,#NULL!,0,#NULL!,75620,54,4,5,14,1,1,0,2
01174,#NULL!,0,#NULL!,75630,44,4,2,10,1,1,0,2
02762,#NULL!,0,#NULL!,75630,46,4,5,13,1,1,2,2
04204,#NULL!,0,#NULL!,75630,52,4,3,9,1,1,0,2
09831,#NULL!,0,#NULL!,75630,52,4,2,7,1,1,3,2
07599,#NULL!,0,#NULL!,75640,72,4,3,10,1,1,0,2
07602,#NULL!,0,#NULL!,75640,49,3,4,12,1,1,0,2
05096,#NULL!,0,#NULL!,75650,46,2,3,9,1,1,0,2
05144,#NULL!,0,#NULL!,75650,39,2,1,15,1,1,0,2
01568,#NULL!,0,#NULL!,75660,48,4,3,6,1,1,2,2
02347,#NULL!,0,#NULL!,75670,48,3,4,9,1,1,0,2
00098,#NULL!,0,#NULL!,75670,37,3,1,9,1,1,0,2
01587,#NULL!,0,#NULL!,75670,43,2,2,11,1,1,0,2
00870,#NULL!,0,#NULL!,75680,48,3,1,8,1,1,2,2
01318,#NULL!,0,#NULL!,75680,38,2,2,9,1,1,2,2
07257,#NULL!,0,#NULL!,75680,64,4,5,10,1,1,2,2
06423,0,0,1,75690,69,4,5,7,1,1,2,2
01459,#NULL!,0,#NULL!,75690,29,2,5,8,1,1,1,2
08820,0,0,1,75700,56,4,1,12,1,1,0,2
04733,0,0,1,75700,54,2,5,10,1,1,2,2
05257,#NULL!,0,#NULL!,75700,31,4,1,12,1,1,1,2
07322,#NULL!,0,#NULL!,75700,45,2,5,12,1,1,2,2
00911,#NULL!,0,#NULL!,75710,35,2,2,6,1,1,2,2
08121,#NULL!,0,#NULL!,75710,24,2,2,8,1,1,2,2
01786,#NULL!,0,#NULL!,75710,53,3,2,10,1,1,3,2
03906,#NULL!,0,#NULL!,75720,34,2,3,12,1,1,1,2
02836,#NULL!,0,#NULL!,75720,57,4,2,9,1,1,0,2
04642,0,0,1,75730,24,3,1,11,1,1,0,2
00534,#NULL!,0,#NULL!,75730,49,4,2,18,1,1,2,2
01583,#NULL!,0,#NULL!,75740,59,4,2,8,1,1,3,2
00730,#NULL!,0,#NULL!,75740,58,4,1,7,1,1,0,2
02667,0,0,1,75740,52,4,5,9,1,1,0,2
01390,#NULL!,0,#NULL!,75740,35,1,2,13,1,1,1,2
00636,#NULL!,0,#NULL!,75750,36,4,3,10,1,1,0,2
07371,#NULL!,0,#NULL!,75750,37,2,1,5,1,1,0,2
05587,#NULL!,0,#NULL!,75750,20,1,2,4,1,1,0,2
08719,#NULL!,0,#NULL!,75760,61,2,1,9,1,1,0,2
04134,#NULL!,0,#NULL!,75760,41,2,4,9,1,1,0,2
01657,0,0,1,75760,41,3,1,4,1,1,0,2
09345,#NULL!,0,#NULL!,75770,43,3,4,13,1,1,2,2
02909,0,0,0,75770,69,4,2,13,1,1,3,2
09745,#NULL!,0,#NULL!,75770,64,4,3,8,1,1,0,2
03755,#NULL!,1,#NULL!,75780,60,4,5,12,1,1,0,2
09025,#NULL!,0,#NULL!,75790,52,4,5,12,1,1,2,2
08880,#NULL!,0,#NULL!,75790,32,2,4,14,1,1,0,2
02677,#NULL!,0,#NULL!,75790,49,4,3,6,1,1,0,2
04448,#NULL!,0,#NULL!,75790,40,2,4,9,1,1,0,2
01743,0,0,0,75800,62,4,4,14,1,1,0,2
01352,#NULL!,0,#NULL!,75800,43,4,1,9,1,1,0,2
01682,0,0,1,75800,44,3,3,12,1,1,2,2
00422,#NULL!,0,#NULL!,75810,41,2,3,12,1,1,0,2
04049,#NULL!,0,#NULL!,75810,57,4,2,11,1,1,3,2
07515,#NULL!,0,#NULL!,75820,57,3,1,15,1,1,0,2
01186,#NULL!,0,#NULL!,75820,49,4,5,8,1,1,0,2
09194,#NULL!,0,#NULL!,75830,40,1,3,9,1,1,0,2
06476,#NULL!,0,#NULL!,75830,18,1,4,16,1,1,0,2
01301,#NULL!,0,#NULL!,75830,35,1,1,8,1,1,0,2
03034,#NULL!,0,#NULL!,75830,50,2,4,9,1,1,2,2
07905,#NULL!,0,#NULL!,75830,52,2,2,11,1,1,0,2
02752,#NULL!,0,#NULL!,75840,51,2,5,8,1,1,0,2
02964,#NULL!,0,#NULL!,75840,53,4,4,5,1,1,2,2
02256,#NULL!,0,#NULL!,75840,55,4,4,8,1,1,0,2
09347,#NULL!,0,#NULL!,75850,43,4,3,15,1,1,0,2
09059,#NULL!,0,#NULL!,75860,41,2,2,10,1,1,0,2
08551,#NULL!,0,#NULL!,75860,66,4,5,4,1,1,0,2
05740,#NULL!,0,#NULL!,75870,56,4,3,11,1,1,0,2
09605,#NULL!,0,#NULL!,75870,53,3,3,14,1,1,2,2
07620,#NULL!,0,#NULL!,75880,60,3,3,9,1,1,2,2
04944,#NULL!,0,#NULL!,75880,43,2,3,5,1,1,0,2
02571,#NULL!,0,#NULL!,75880,37,3,1,17,1,1,0,2
06576,#NULL!,0,#NULL!,75880,53,3,3,8,1,1,0,2
01319,#NULL!,0,#NULL!,75890,38,4,1,8,1,1,0,2
04219,#NULL!,0,#NULL!,75890,57,4,1,12,1,1,2,2
07442,0,0,0,75900,33,1,5,7,1,1,1,2
06152,0,0,0,75900,36,1,4,10,1,1,0,2
08046,#NULL!,0,#NULL!,75900,30,4,1,9,1,1,0,2
01451,#NULL!,0,#NULL!,75910,50,4,3,4,1,1,0,2
09657,0,0,0,75910,53,2,3,9,1,1,2,2
07444,#NULL!,0,#NULL!,75910,56,3,5,9,1,1,2,2
00561,#NULL!,0,#NULL!,75910,39,1,4,15,1,1,0,2
03459,#NULL!,0,#NULL!,75920,38,2,5,7,1,1,0,2
09974,#NULL!,0,#NULL!,75930,61,3,2,14,1,1,3,2
06505,#NULL!,0,#NULL!,75930,38,1,4,10,1,1,0,2
05541,#NULL!,0,#NULL!,75930,62,4,5,5,1,1,2,2
07084,#NULL!,0,#NULL!,75930,59,4,3,8,1,1,2,2
08648,#NULL!,1,#NULL!,75940,43,2,1,8,1,1,0,2
01427,#NULL!,0,#NULL!,75940,43,4,3,14,1,1,2,2
02598,0,0,0,75950,37,4,3,11,1,1,0,2
01041,0,0,0,75950,65,4,1,7,1,1,2,2
06584,#NULL!,0,#NULL!,75950,44,4,5,7,1,1,0,2
00511,#NULL!,0,#NULL!,75960,34,4,4,13,1,1,0,2
03651,#NULL!,0,#NULL!,75970,61,4,2,6,1,1,3,2
07965,#NULL!,0,#NULL!,75980,66,4,3,9,1,1,2,2
01732,#NULL!,0,#NULL!,75980,57,3,1,7,1,1,0,2
06190,0,0,1,75980,52,4,5,10,1,1,0,2
05743,#NULL!,0,#NULL!,76000,37,2,1,12,1,1,0,2
04700,#NULL!,0,#NULL!,76000,51,2,5,7,1,1,2,2
07136,#NULL!,0,#NULL!,76000,34,2,4,4,1,1,1,2
07747,#NULL!,0,#NULL!,76000,49,2,4,5,1,1,0,2
00104,#NULL!,1,#NULL!,76010,48,4,3,8,1,1,2,2
05158,#NULL!,0,#NULL!,76010,43,3,2,10,1,1,2,2
08546,#NULL!,0,#NULL!,76010,53,4,2,7,1,1,2,2
05007,0,0,1,76020,67,3,3,9,1,1,0,2
08388,#NULL!,0,#NULL!,76020,50,2,5,10,1,1,2,2
07887,#NULL!,1,#NULL!,76020,48,2,5,9,1,1,2,2
03649,0,0,1,76020,34,1,1,9,1,1,0,2
07945,#NULL!,0,#NULL!,76020,53,3,1,12,1,1,2,2
07040,#NULL!,1,#NULL!,76020,22,1,2,9,1,1,1,2
09004,#NULL!,0,#NULL!,76020,44,4,3,11,1,1,0,2
02854,#NULL!,0,#NULL!,76030,53,4,5,6,1,1,0,2
04401,#NULL!,0,#NULL!,76030,71,4,1,10,1,1,2,2
03449,#NULL!,0,#NULL!,76030,35,4,1,12,1,1,0,2
08767,#NULL!,0,#NULL!,76030,72,4,2,10,1,1,3,2
09067,#NULL!,0,#NULL!,76040,51,4,4,6,1,1,2,2
09398,#NULL!,0,#NULL!,76040,63,4,3,13,1,1,0,2
07703,#NULL!,0,#NULL!,76040,55,2,3,7,1,1,0,2
00470,0,0,0,76040,54,2,5,8,1,1,2,2
08246,#NULL!,0,#NULL!,76040,37,3,4,8,1,1,0,2
04877,#NULL!,0,#NULL!,76040,56,4,3,10,1,1,0,2
07254,#NULL!,1,#NULL!,76040,25,4,5,11,1,1,1,2
09923,#NULL!,0,#NULL!,76050,40,4,5,9,1,1,0,2
07188,#NULL!,0,#NULL!,76050,39,4,4,10,1,1,0,2
04123,#NULL!,0,#NULL!,76050,38,2,1,5,1,1,1,2
08159,#NULL!,0,#NULL!,76060,46,2,1,11,1,1,0,2
03965,#NULL!,0,#NULL!,76060,42,4,4,15,1,1,2,2
01996,#NULL!,0,#NULL!,76060,55,2,1,9,1,1,0,2
04726,#NULL!,0,#NULL!,76070,50,4,2,6,1,1,3,2
03055,#NULL!,0,#NULL!,76070,41,4,3,8,1,1,2,2
07570,#NULL!,0,#NULL!,76070,50,2,4,8,1,1,0,2
08868,0,0,0,76080,57,4,4,11,1,1,2,2
08418,#NULL!,0,#NULL!,76080,46,4,2,13,1,1,2,2
04396,#NULL!,0,#NULL!,76080,49,3,5,11,1,1,0,2
09166,#NULL!,0,#NULL!,76080,47,3,1,7,1,1,2,2
00567,#NULL!,0,#NULL!,76080,31,3,3,11,1,1,0,2
07663,#NULL!,0,#NULL!,76090,55,2,2,9,1,1,0,2
04030,#NULL!,0,#NULL!,76100,52,4,5,12,1,1,0,2
08896,#NULL!,0,#NULL!,76100,64,4,4,11,1,1,2,2
03928,#NULL!,0,#NULL!,76110,47,2,2,6,1,1,2,2
06629,#NULL!,0,#NULL!,76130,71,4,5,6,1,1,2,2
05685,#NULL!,0,#NULL!,76130,41,3,3,8,1,1,0,2
00403,#NULL!,0,#NULL!,76140,38,1,4,9,1,1,1,2
09826,0,0,1,76150,41,4,5,8,1,1,0,2
05126,#NULL!,0,#NULL!,76150,34,2,1,9,1,1,1,2
01711,#NULL!,0,#NULL!,76150,51,4,2,8,1,1,0,2
06051,#NULL!,0,#NULL!,76150,46,2,3,8,1,1,0,2
09477,0,0,1,76150,63,4,3,5,1,1,0,2
00553,#NULL!,0,#NULL!,76150,33,1,3,12,1,1,0,2
03633,0,0,0,76160,53,4,1,4,1,1,2,2
06566,#NULL!,0,#NULL!,76160,31,2,5,13,1,1,1,2
07956,#NULL!,0,#NULL!,76160,54,4,1,9,1,1,0,2
07296,#NULL!,0,#NULL!,76170,66,4,3,8,1,1,0,2
06819,#NULL!,0,#NULL!,76170,58,3,3,6,1,1,0,2
01153,#NULL!,0,#NULL!,76170,35,4,4,10,1,1,1,2
07475,#NULL!,0,#NULL!,76180,51,3,4,10,1,1,2,2
06803,0,0,0,76180,42,4,4,9,1,1,0,2
07832,#NULL!,0,#NULL!,76180,49,3,3,7,1,1,0,2
06798,#NULL!,0,#NULL!,76180,28,1,3,7,1,1,2,2
04757,0,0,1,76190,51,4,5,9,1,1,2,2
04920,#NULL!,0,#NULL!,76190,46,4,3,9,1,1,0,2
00269,#NULL!,0,#NULL!,76190,46,3,3,8,1,1,2,2
03813,#NULL!,0,#NULL!,76190,44,2,5,10,1,1,2,2
08792,0,0,0,76190,73,4,1,5,1,1,0,2
04511,#NULL!,0,#NULL!,76190,42,4,3,8,1,1,0,2
06353,#NULL!,0,#NULL!,76190,34,3,2,8,1,1,0,2
00367,#NULL!,0,#NULL!,76200,37,3,4,8,1,1,1,2
00068,0,0,1,76200,45,3,1,15,1,1,2,2
05941,1,0,1,76200,45,4,5,11,1,1,0,2
02565,0,1,1,76200,37,1,5,9,1,1,1,2
02746,#NULL!,0,#NULL!,76200,33,2,5,6,1,1,1,2
00360,#NULL!,0,#NULL!,76200,62,4,5,12,1,1,2,2
03920,0,0,1,76210,58,2,3,15,1,1,0,2
07600,#NULL!,0,#NULL!,74010,63,4,4,5,1,1,0,2
06782,#NULL!,0,#NULL!,73980,41,4,3,9,1,0,1,2
06550,#NULL!,0,#NULL!,74070,49,4,2,9,1,0,2,2
08139,#NULL!,1,#NULL!,74080,22,1,2,7,1,0,0,2
00215,0,0,1,74110,44,4,1,5,1,0,1,2
02439,#NULL!,0,#NULL!,74120,45,2,3,9,1,0,1,2
06704,#NULL!,0,#NULL!,74160,58,3,2,9,1,0,2,2
06818,1,0,1,74210,35,4,4,6,1,0,1,2
09320,0,0,0,74230,38,2,3,10,1,0,0,2
02380,0,0,1,74240,52,1,5,12,1,0,0,2
02864,0,0,1,74280,40,4,1,11,1,0,1,2
02604,#NULL!,0,#NULL!,74310,29,1,1,11,1,0,0,2
00899,#NULL!,0,#NULL!,74320,32,1,5,11,1,0,0,2
08323,#NULL!,0,#NULL!,74470,42,4,1,11,1,0,3,2
05398,#NULL!,0,#NULL!,74480,40,2,3,12,1,0,0,2
08675,#NULL!,0,#NULL!,74500,40,2,2,10,1,0,1,2
05472,#NULL!,0,#NULL!,74590,37,1,5,7,1,0,0,2
09913,#NULL!,0,#NULL!,74670,42,3,1,11,1,0,1,2
05765,#NULL!,0,#NULL!,74690,42,2,2,9,1,0,1,2
06973,#NULL!,0,#NULL!,74730,22,1,3,10,1,0,0,2
00075,0,0,1,74740,47,2,2,12,1,0,1,2
04983,#NULL!,0,#NULL!,74750,53,3,5,10,1,0,1,2
04724,#NULL!,1,#NULL!,74930,22,3,5,3,1,0,0,2
05898,#NULL!,0,#NULL!,74930,45,3,1,3,1,0,1,2
03902,#NULL!,0,#NULL!,74930,18,1,5,6,1,0,0,2
